Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Boardwalk Mall - Tesla Supercharger,4625 Admiralty Way,,Marina Del Rey,CA,90292,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,10,,Tesla,https://www.tesla.com/supercharger,GPS,33.981262,-118.4414,2024-08-15,351252,2025-02-12 00:16:32 UTC,P,,,2024-07-15,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Tesla Service Center Encinitas - Tesla Supercharger,1302 Encinitas Blvd,,Encinitas,CA,92024,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.046396,-117.262604,2024-08-15,351253,2025-02-12 00:16:32 UTC,P,,,2024-07-15,,,,,TESLA,US,,,,Public,,public,,,AUTO_REPAIR,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Hyatt Place Fremont - Tesla Supercharger,3101 W Warren Ave,,Fremont,CA,94538,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.483232,-121.939489,2024-08-15,351254,2025-02-12 00:16:32 UTC,P,,,2024-07-16,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Rodeo Travel Center - Tesla Supercharger,109963 I-37,,Pleasanton,TX,78064,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,28.995742,-98.432192,2024-08-15,351255,2025-02-12 00:16:32 UTC,P,,,2024-07-18,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Trotwood City Hall,3035 Olive Rd,,Trotwood,OH,45426,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.79783852,-84.29341896,2024-08-15,351257,2025-02-12 00:16:32 UTC,P,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Copperfield Campground,49815 Lakeshore Rd,,Oxbow,OR,97840,,208-388-2231,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,44.97430565,-116.856733,2024-08-15,351258,2026-04-09 17:39:09 UTC,P,,,2024-07-11,,,,,J1772,US,,,,Public,,public,,,CAMPGROUND,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,FPL EVolution - Publix Jefferson Plaza,930 N Miami Beach Blvd,,North Miami Beach,FL,33162,,833-919-0939,E,,Public,24 hours daily,A D Debit M V,,,,,,6,,FPLEV,https://www.fpl.com/electric-vehicles/evolution.html,GPS,25.92634783,-80.18067395,2024-08-15,351319,2025-12-22 19:13:16 UTC,P,,,2024-07-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.30 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,UCSD - South,9101 Gilman Dr,Gilman Drive & Biomedical Sciences Way,San Diego,CA,92093,,,E,,Public - Credit card at all times,24 hours daily; PowerFlex App,ACCOUNT_BALANCE CREDIT,,,,,38,,,POWERFLEX,https://www.powerflex.com,GPS,32.87346841773905,-117.237274523093,2025-11-13,351429,2026-02-02 23:16:24 UTC,SG,,,2024-02-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
ELEC,UCSD - Scholars,9655 Scholars Dr N,Muir Lane & Scholars Drive,San Diego,CA,92093,,,E,,Public - Credit card at all times,24 hours daily; PowerFlex App,ACCOUNT_BALANCE CREDIT,,,,,34,,,POWERFLEX,https://www.powerflex.com,GPS,32.87970062966298,-117.2414868873822,2025-11-13,351430,2026-02-02 23:16:24 UTC,SG,,,2024-04-12,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
ELEC,UCSD - OMS,3610 Miramar St,Miramar Street & Miramar Cir,San Diego,CA,92037,,,E,,Public - Credit card at all times,24 hours daily,ACCOUNT_BALANCE,,,,,10,,,POWERFLEX,https://www.powerflex.com,GPS,32.8737972750668,-117.2253068,2025-11-13,351431,2026-02-02 23:16:24 UTC,SG,,,2016-07-05,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,PAY_GARAGE,,,,,,,"Public charging: $0.50 per kWh M-F, $0.40 per kWh Sat-Sun; Charge club (campus affiliates): $0.40 per kWh",,,,,,,,,,false,,,,,,,,LD,true,
ELEC,EVsmart - Pepco - Needwood Golf Course,6724 Needwood Rd,,Derwood,MD,20855,,844-798-2438,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,SWTCH,https://swtchenergy.com,GPS,39.1214965,-77.1364409,2026-01-13,351515,2026-02-02 23:16:24 UTC,P,,,2025-07-09,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,11 Artisan Dr,11 Artisan Dr,,Salem,NH,03079,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,,2,,EPIC_CHARGING,https://epiccharging.com,200-8,42.77158,-71.2268,2025-07-03,351598,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Autel (1 port 80A),1865 65th St,,Sacramento,CA,95819,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,3,,,AUTEL,https://autelenergy.us,200-8,38.55182,-121.42618,2025-07-03,351599,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Parkside Providence Town Center 1,1001 Arborview Blvd,,Collegeville,PA,19426,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,4,,,EPIC_CHARGING,https://epiccharging.com,200-8,40.26612,-75.46608,2025-07-03,351600,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,124 Polk St,124 Polk St,,Newark,NJ,07105,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,1,,,EPIC_CHARGING,https://epiccharging.com,200-8,40.72867,-74.15581,2025-07-03,351601,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,735 Forest Ave,735 Forest Ave,,Birmingham,MI,48009,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,5,,,EPIC_CHARGING,https://epiccharging.com,200-8,42.54571,-83.20928,2025-07-03,351602,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Pine Vista - 1,7032 Ramsgate Pl,,Los Angeles,CA,90045,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,1,,,EPIC_CHARGING,https://epiccharging.com,200-8,33.97339,-118.37311,2025-07-03,351603,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,2807 Highland Ave,2807 Highland Ave,,Santa Monica,CA,90405,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,1,,,EPIC_CHARGING,https://epiccharging.com,200-8,34.00337,-118.4764,2025-07-03,351604,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,2816 Brown Trail,2816 Brown Trail,,Bedford,TX,76021,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,2,,,EPIC_CHARGING,https://epiccharging.com,200-8,32.85177,-97.15984,2025-07-03,351605,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1836 El Camino Real,1836 El Camino Real,,Redwood City,CA,94063,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,4,,,EPIC_CHARGING,https://epiccharging.com,200-8,37.47766,-122.22444,2025-07-03,351606,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,950 El Camino Real,950 El Camino Real,,San Bruno,CA,94066,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,10,,,EPIC_CHARGING,https://epiccharging.com,200-8,37.63152,-122.41788,2025-07-03,351607,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,999 Contra Costa Blvd,999 Contra Costa Blvd,,Pleasant Hill,CA,94523,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,2,,,EPIC_CHARGING,https://epiccharging.com,200-8,37.96345,-122.06221,2025-07-03,351608,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,710 N 6th St,710 N 6th St,,Boise,ID,83702,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,1,,,EPIC_CHARGING,https://epiccharging.com,200-8,43.61915,-116.1963,2025-07-03,351609,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,629 NW Frontage Rd,629 NW Frontage Rd,,Augusta,GA,30907,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,2,,,EPIC_CHARGING,https://epiccharging.com,200-9,33.4927,-82.0887,2025-07-03,351610,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,82 Pine Swamp Rd,82 Pine Swamp Rd,,Elysburg,PA,17824,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,8,,,EPIC_CHARGING,https://epiccharging.com,200-8,40.88037,-76.49723,2025-07-03,351611,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,124 High St,124 High St,,Brattleboro,VT,05301,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,1,,,EPIC_CHARGING,https://epiccharging.com,200-8,42.85317,-72.56313,2025-07-03,351612,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,3030 NE 188th St,3030 NE 188th St,,Aventura,FL,33180,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,3,,,EPIC_CHARGING,https://epiccharging.com,200-8,25.94896,-80.13786,2025-07-03,351613,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1395 W Blaine St,1395 W Blaine St,,Riverside,CA,92507,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,4,,,EPIC_CHARGING,https://epiccharging.com,200-8,33.98333,-117.3419,2025-07-03,351614,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,34480 Port Superior Rd,34480 Port Superior Rd,,Bayfield,WI,54814,,,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY M V,,,,,2,,,EPIC_CHARGING,https://epiccharging.com,200-8,46.7901,-90.8533,2025-07-03,351615,2026-02-02 23:16:24 UTC,P,,,2024-07-01,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Silver Lake,505 Silver Lake Blvd,,Los Angeles,CA,90026,,714-880-2053,E,,Public,24 hours daily,ACCOUNT_BALANCE,,,,,4,,,Non-Networked,,GPS,34.078055799435916,-118.2802784200122,2024-08-15,351623,2025-02-12 00:16:32 UTC,P,,,2023-02-22,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,$0.65 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Moxy Hotel,1248 S Figueroa St,,Los Angeles,CA,90015,,,E,,Public,24 hours daily,,,,,,16,,,Non-Networked,,GPS,34.0409,-118.26722,2024-08-15,351624,2025-02-12 00:16:32 UTC,P,,,2023-04-17,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$2.75 per hour,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,76 San Gabriel,101 E Las Tunas Dr,,San Gabriel,CA,91776,,,E,,Public,24 hours daily,,,,,,,3,,Non-Networked,,GPS,34.1033,-118.0995,2024-08-15,351625,2025-02-12 00:16:32 UTC,P,,,2023-09-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.45 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Best Western Premier Liberty Inn & Suites,421 N State Rte 291,,Liberty,MO,64068,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,39.251849,-94.4488302,2024-08-15,351673,2025-02-12 00:16:32 UTC,P,,,2024-07-23,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$20 per day,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Longshore Parking Garage,6650 Longshore St,,Dublin,OH,43017,,614-333-6415,E,,Public,24 hours daily,,,,,,10,,,Non-Networked,,GPS,40.10308836,-83.1095701,2024-08-15,351674,2025-02-12 00:16:32 UTC,P,,,2024-07-19,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Mooney Parking Garage,6568 Longshore St,,Dublin,OH,43017,,614-333-6415,E,,Public,24 hours daily,,,,,,12,,,Non-Networked,,GPS,40.10170404,-83.1093145,2024-08-15,351675,2025-02-12 00:16:32 UTC,P,,,2024-07-19,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Theodore Parking Garage,6640 Mooney St,,Dublin,OH,43017,,614-333-6415,E,,Public,24 hours daily,,,,,,12,,,Non-Networked,,GPS,40.10320128,-83.10786863,2024-08-15,351676,2025-02-12 00:16:32 UTC,P,,,2024-07-19,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Rocket Gas Station,1297 CA-4,,Arnold,CA,95223,,,E,,Public,24 hours daily,A D Debit M V,,,,,,1,,Non-Networked,,GPS,38.2527036,-120.3544812,2024-08-15,351677,2025-02-12 00:16:32 UTC,P,,,2024-07-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.43 per kWh,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Stilwell Hotel,"NE Corner San Carlos St, at 5th Ave",,Carmel-by-the-Sea,CA,93921,,,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,36.5572884199986,-121.921614689827,2024-11-06,351784,2026-02-24 15:58:29 UTC,P,,,2024-05-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free for hotel guests,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,UCSC Lot 127 West Remote,1156 High St,,Santa Cruz,CA,95064,,,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,200-8,36.97746,-122.05226,2024-08-15,351798,2025-02-12 00:16:32 UTC,P,,,2024-02-13,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Holiday Inn Louisville Airport South,6551 Paramount Park Dr,,Louisville,KY,40213,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,2,,,UNIVERSAL,https://universalevcharging.com,GPS,38.154119410071,-85.712181362386,2024-08-15,351821,2025-12-17 18:19:35 UTC,P,,,2023-10-29,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Fairfield Inn & Suites by Marriott Poplar Bluff,3109 Oak Grove Rd,,Poplar Bluff,MO,63901,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,2,,,UNIVERSAL,https://universalevcharging.com,GPS,36.790249544287,-90.447272714334,2024-08-15,351822,2025-12-17 18:19:35 UTC,P,,,2023-12-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Holiday Inn Express & Suites Morrilton,8 Bruce St,,Morrilton,AR,72110,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,35.173024287079,-92.721374369298,2024-08-15,351823,2025-12-17 18:19:35 UTC,P,,,2023-08-30,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Best Western Sherwood Inn & Suites,7533 Warden Rd N,,Little Rock,AR,72120,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,2,,,UNIVERSAL,https://universalevcharging.com,GPS,34.8258433938149,-92.194122570005,2024-08-15,351824,2025-12-17 18:19:35 UTC,P,,,2023-08-30,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Holiday Inn Kansas City - Downtown,770 Admiral Blvd,,Kansas City,MO,64106,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,39.1058311138991,-94.574388558512,2024-08-15,351825,2025-12-17 18:19:35 UTC,P,,,2022-09-11,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Homewood Suites by Hilton Kansas City/Overland Park,10556 Marty St,,Overland Park,KS,66212,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,38.936568654993,-94.671193075831,2024-08-15,351826,2025-12-17 18:19:35 UTC,P,,,2023-12-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,TownePlace Suites Lexington Keeneland/Airport,980 Midnight Pass,,Lexington,KY,40513,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,38.018228969116,-84.557007516518,2024-08-15,351827,2025-12-17 18:19:35 UTC,P,,,2023-11-24,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,TownePlace Suites Louisville Airport,6601 Paramount Park Dr,,Louisville,KY,40213,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,2,,,UNIVERSAL,https://universalevcharging.com,GPS,38.1531148877108,-85.7123402294572,2024-08-15,351828,2025-12-17 18:19:35 UTC,P,,,2023-10-28,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Motel 6 Texarkana,4300 N State Line Ave,,Texarkana,AR,71854,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,33.4653777598,-94.0424509856,2024-08-15,351829,2025-12-17 18:19:35 UTC,P,,,2023-08-31,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Red Roof Inn Texarkana,5300 N State Line,,Texarkana,AR,71855,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,33.47458700071,-94.0425009056,2024-08-15,351830,2025-12-17 18:19:35 UTC,P,,,2023-01-09,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,SpringHill Suites by Marriott Roanoke North,8171 Gander Way,,Roanoke,VA,24019,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,4,,,UNIVERSAL,https://universalevcharging.com,GPS,37.3587167448,-79.9601906893,2024-08-15,351831,2025-12-17 18:19:35 UTC,P,,,2023-12-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Super 8 by Wyndham Weslaco,1702 E Expy 83,,Weslaco,TX,78596,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,4,,,UNIVERSAL,https://universalevcharging.com,GPS,26.168959914401,-97.9743838922,2024-08-15,351833,2025-12-17 18:19:35 UTC,P,,,2023-03-06,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,La Quinta Inn & Suites by Wyndham McAllen La Plaza Mall,1120 S 10th St,,McAllen,TX,78501,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,4,,,UNIVERSAL,https://universalevcharging.com,GPS,26.19318748903,-98.233687263,2024-08-15,351834,2025-12-17 18:19:35 UTC,P,,,2024-03-19,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Comfort Suites Bush Intercontinental Airport,15555 John F Kennedy Blvd,,Houston,TX,77032,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,2,,,UNIVERSAL,https://universalevcharging.com,GPS,29.94292543796,-95.332405102,2024-08-15,351835,2025-12-17 18:19:35 UTC,P,,,2024-06-19,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Fairfield Inn & Suites Houston NASA,401 West Texas Ave,,Webster,TX,77598,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,29.548577409806,-95.1338419173454,2024-08-15,351836,2025-12-17 18:19:35 UTC,P,,,2023-05-17,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Fairfield Inn & Suites Poplar Bluff,3109 Oak Grove Rd,,Poplar Bluff,MO,63901,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,1,,,UNIVERSAL,https://universalevcharging.com,GPS,36.7901600712,-90.4472722272,2024-08-15,351837,2025-12-17 18:19:35 UTC,P,,,2023-12-22,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
ELEC,Homewood Suites by Hilton Beaumont,3745 I-10 Access Rd,,Beaumont,TX,77705,,866-350-2738,E,,Public - Credit card at all times,24 Hours Daily,A CREDIT D M V,,,,,3,,,UNIVERSAL,https://universalevcharging.com,GPS,30.043034668043,-94.1502112331526,2024-08-15,351838,2025-12-17 18:19:35 UTC,P,,,2023-05-30,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,HOTEL,,,,,,,,,,,,,,,,,true,,,,,,,,MD,false,
